Q-1,Q,Q+1,Q+2,Q+3,Q+4
0.585714286,0.578571429,0.512857143,0.49,0.434285714,0.397142857
0.578571429,0.512857143,0.49,0.434285714,0.397142857,0.161428571
0.512857143,0.49,0.434285714,0.397142857,0.161428571,0.097142857
0.49,0.434285714,0.397142857,0.161428571,0.097142857,0.074285714
0.434285714,0.397142857,0.161428571,0.097142857,0.074285714,0.352857143
0.397142857,0.161428571,0.097142857,0.074285714,0.352857143,0.077142857
0.161428571,0.097142857,0.074285714,0.352857143,0.077142857,0.064285714
0.097142857,0.074285714,0.352857143,0.077142857,0.064285714,0.055714286
0.074285714,0.352857143,0.077142857,0.064285714,0.055714286,0.044285714
0.352857143,0.077142857,0.064285714,0.055714286,0.044285714,0.032857143
0.077142857,0.064285714,0.055714286,0.044285714,0.032857143,0.03
0.064285714,0.055714286,0.044285714,0.032857143,0.03,0.025714286
0.055714286,0.044285714,0.032857143,0.03,0.025714286,0.02
0.044285714,0.032857143,0.03,0.025714286,0.02,0.02
0.032857143,0.03,0.025714286,0.02,0.02,0.02
0.03,0.025714286,0.02,0.02,0.02,0.011428571
0.025714286,0.02,0.02,0.02,0.011428571,0.01
0.02,0.02,0.02,0.011428571,0.01,0.014285714
0.02,0.02,0.011428571,0.01,0.014285714,3.081428571
0.02,0.011428571,0.01,0.014285714,3.081428571,0.03
0.011428571,0.01,0.014285714,3.081428571,0.03,0.02
0.01,0.014285714,3.081428571,0.03,0.02,0.02
0.014285714,3.081428571,0.03,0.02,0.02,0.02
3.081428571,0.03,0.02,0.02,0.02,0.01
0.03,0.02,0.02,0.02,0.01,0.021428571
0.02,0.02,0.02,0.01,0.021428571,0.03
0.02,0.02,0.01,0.021428571,0.03,0.03
0.02,0.01,0.021428571,0.03,0.03,0.03
0.01,0.021428571,0.03,0.03,0.03,0.038571429
0.021428571,0.03,0.03,0.03,0.038571429,0.04
0.03,0.03,0.03,0.038571429,0.04,0.04
0.03,0.03,0.038571429,0.04,0.04,0.04
0.03,0.038571429,0.04,0.04,0.04,0.04
0.038571429,0.04,0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04,0.04,0.034285714
0.04,0.04,0.04,0.04,0.034285714,0.03
0.04,0.04,0.04,0.034285714,0.03,0.037142857
0.04,0.04,0.034285714,0.03,0.037142857,0.047142857
0.04,0.034285714,0.03,0.037142857,0.047142857,0.06
0.034285714,0.03,0.037142857,0.047142857,0.06,0.068571429
0.03,0.037142857,0.047142857,0.06,0.068571429,0.08
0.037142857,0.047142857,0.06,0.068571429,0.08,0.08
0.047142857,0.06,0.068571429,0.08,0.08,0.08
0.06,0.068571429,0.08,0.08,0.08,0.168571429
0.068571429,0.08,0.08,0.08,0.168571429,0.168571429
0.08,0.08,0.08,0.168571429,0.168571429,0.155714286
0.08,0.08,0.168571429,0.168571429,0.155714286,0.084285714
0.08,0.168571429,0.168571429,0.155714286,0.084285714,0.098571429
0.168571429,0.168571429,0.155714286,0.084285714,0.098571429,0.298571429
0.168571429,0.155714286,0.084285714,0.098571429,0.298571429,0.201428571
0.155714286,0.084285714,0.098571429,0.298571429,0.201428571,0.127142857
0.084285714,0.098571429,0.298571429,0.201428571,0.127142857,0.08
0.098571429,0.298571429,0.201428571,0.127142857,0.08,0.077142857
0.298571429,0.201428571,0.127142857,0.08,0.077142857,0.077142857
0.201428571,0.127142857,0.08,0.077142857,0.077142857,0.067142857
0.127142857,0.08,0.077142857,0.077142857,0.067142857,0.067142857
0.08,0.077142857,0.077142857,0.067142857,0.067142857,0.062857143
0.077142857,0.077142857,0.067142857,0.067142857,0.062857143,0.08
0.077142857,0.067142857,0.067142857,0.062857143,0.08,0.07
0.067142857,0.067142857,0.062857143,0.08,0.07,0.07
0.067142857,0.062857143,0.08,0.07,0.07,0.06
0.062857143,0.08,0.07,0.07,0.06,0.06
0.08,0.07,0.07,0.06,0.06,0.051428571
0.07,0.07,0.06,0.06,0.051428571,0.048571429
0.07,0.06,0.06,0.051428571,0.048571429,0.04
0.06,0.06,0.051428571,0.048571429,0.04,0.035714286
0.06,0.051428571,0.048571429,0.04,0.035714286,0.03
0.051428571,0.048571429,0.04,0.035714286,0.03,0.024285714
0.048571429,0.04,0.035714286,0.03,0.024285714,0.02
0.04,0.035714286,0.03,0.024285714,0.02,0.02
0.035714286,0.03,0.024285714,0.02,0.02,0.01
0.03,0.024285714,0.02,0.02,0.01,0.01
0.024285714,0.02,0.02,0.01,0.01,0.004857143
0.02,0.02,0.01,0.01,0.004857143,0.001
0.02,0.01,0.01,0.004857143,0.001,0.002714286
0.01,0.01,0.004857143,0.001,0.002714286,0.006285714
0.01,0.004857143,0.001,0.002714286,0.006285714,0.007428571
0.004857143,0.001,0.002714286,0.006285714,0.007428571,0.008714286
0.001,0.002714286,0.006285714,0.007428571,0.008714286,0.034428571
0.002714286,0.006285714,0.007428571,0.008714286,0.034428571,0.024571429
0.006285714,0.007428571,0.008714286,0.034428571,0.024571429,0.037285714
0.007428571,0.008714286,0.034428571,0.024571429,0.037285714,0.044857143
0.008714286,0.034428571,0.024571429,0.037285714,0.044857143,0.026714286
0.034428571,0.024571429,0.037285714,0.044857143,0.026714286,0.015
0.024571429,0.037285714,0.044857143,0.026714286,0.015,0.029142857
0.037285714,0.044857143,0.026714286,0.015,0.029142857,0.031428571
0.044857143,0.026714286,0.015,0.029142857,0.031428571,0.051142857
0.026714286,0.015,0.029142857,0.031428571,0.051142857,0.038857143
0.015,0.029142857,0.031428571,0.051142857,0.038857143,0.061571429
0.029142857,0.031428571,0.051142857,0.038857143,0.061571429,0.053571429
0.031428571,0.051142857,0.038857143,0.061571429,0.053571429,0.049285714
0.051142857,0.038857143,0.061571429,0.053571429,0.049285714,0.109857143
0.038857143,0.061571429,0.053571429,0.049285714,0.109857143,0.139
0.061571429,0.053571429,0.049285714,0.109857143,0.139,0.145714286
0.053571429,0.049285714,0.109857143,0.139,0.145714286,0.406857143
0.049285714,0.109857143,0.139,0.145714286,0.406857143,0.495285714
0.109857143,0.139,0.145714286,0.406857143,0.495285714,0.566142857
0.139,0.145714286,0.406857143,0.495285714,0.566142857,0.432428571
0.145714286,0.406857143,0.495285714,0.566142857,0.432428571,1.221857143
0.406857143,0.495285714,0.566142857,0.432428571,1.221857143,1.585714286
0.495285714,0.566142857,0.432428571,1.221857143,1.585714286,1.034857143
0.566142857,0.432428571,1.221857143,1.585714286,1.034857143,1.777142857
0.432428571,1.221857143,1.585714286,1.034857143,1.777142857,3.734285714
1.221857143,1.585714286,1.034857143,1.777142857,3.734285714,1.296428571
1.585714286,1.034857143,1.777142857,3.734285714,1.296428571,2.686428571
1.034857143,1.777142857,3.734285714,1.296428571,2.686428571,3.465714286
1.777142857,3.734285714,1.296428571,2.686428571,3.465714286,2.221428571
3.734285714,1.296428571,2.686428571,3.465714286,2.221428571,1.259142857
1.296428571,2.686428571,3.465714286,2.221428571,1.259142857,0.836
2.686428571,3.465714286,2.221428571,1.259142857,0.836,0.582428571
3.465714286,2.221428571,1.259142857,0.836,0.582428571,0.868714286
2.221428571,1.259142857,0.836,0.582428571,0.868714286,0.327571429
1.259142857,0.836,0.582428571,0.868714286,0.327571429,0.251714286
0.836,0.582428571,0.868714286,0.327571429,0.251714286,0.097
0.582428571,0.868714286,0.327571429,0.251714286,0.097,0.148142857
0.868714286,0.327571429,0.251714286,0.097,0.148142857,0.270857143
0.327571429,0.251714286,0.097,0.148142857,0.270857143,0.316714286
0.251714286,0.097,0.148142857,0.270857143,0.316714286,0.093428571
0.097,0.148142857,0.270857143,0.316714286,0.093428571,0.040428571
0.148142857,0.270857143,0.316714286,0.093428571,0.040428571,0.026142857
0.270857143,0.316714286,0.093428571,0.040428571,0.026142857,0.022285714
0.316714286,0.093428571,0.040428571,0.026142857,0.022285714,0.018285714
0.093428571,0.040428571,0.026142857,0.022285714,0.018285714,0.015714286
0.040428571,0.026142857,0.022285714,0.018285714,0.015714286,0.017714286
0.026142857,0.022285714,0.018285714,0.015714286,0.017714286,0.02
0.022285714,0.018285714,0.015714286,0.017714286,0.02,0.022285714
0.018285714,0.015714286,0.017714286,0.02,0.022285714,0.024857143
0.015714286,0.017714286,0.02,0.022285714,0.024857143,0.027571429
0.017714286,0.02,0.022285714,0.024857143,0.027571429,0.031
0.02,0.022285714,0.024857143,0.027571429,0.031,0.035
0.022285714,0.024857143,0.027571429,0.031,0.035,0.033142857
0.024857143,0.027571429,0.031,0.035,0.033142857,0.173428571
0.027571429,0.031,0.035,0.033142857,0.173428571,1.228714286
0.031,0.035,0.033142857,0.173428571,1.228714286,0.355857143
0.035,0.033142857,0.173428571,1.228714286,0.355857143,0.323
0.033142857,0.173428571,1.228714286,0.355857143,0.323,0.276142857
0.173428571,1.228714286,0.355857143,0.323,0.276142857,0.359
1.228714286,0.355857143,0.323,0.276142857,0.359,0.568
0.355857143,0.323,0.276142857,0.359,0.568,0.398571429
0.323,0.276142857,0.359,0.568,0.398571429,0.696571429
0.276142857,0.359,0.568,0.398571429,0.696571429,0.582857143
0.359,0.568,0.398571429,0.696571429,0.582857143,0.559142857
0.568,0.398571429,0.696571429,0.582857143,0.559142857,0.685285714
0.398571429,0.696571429,0.582857143,0.559142857,0.685285714,0.585285714
0.696571429,0.582857143,0.559142857,0.685285714,0.585285714,0.439857143
0.582857143,0.559142857,0.685285714,0.585285714,0.439857143,0.364428571
0.559142857,0.685285714,0.585285714,0.439857143,0.364428571,0.508
0.685285714,0.585285714,0.439857143,0.364428571,0.508,0.524
0.585285714,0.439857143,0.364428571,0.508,0.524,0.557857143
0.439857143,0.364428571,0.508,0.524,0.557857143,0.694285714
0.364428571,0.508,0.524,0.557857143,0.694285714,1.194714286
0.508,0.524,0.557857143,0.694285714,1.194714286,1.048285714
0.524,0.557857143,0.694285714,1.194714286,1.048285714,0.584142857
0.557857143,0.694285714,1.194714286,1.048285714,0.584142857,0.379428571
0.694285714,1.194714286,1.048285714,0.584142857,0.379428571,2.458142857
1.194714286,1.048285714,0.584142857,0.379428571,2.458142857,3.404285714
1.048285714,0.584142857,0.379428571,2.458142857,3.404285714,2.811428571
0.584142857,0.379428571,2.458142857,3.404285714,2.811428571,1.66
0.379428571,2.458142857,3.404285714,2.811428571,1.66,1.031857143
2.458142857,3.404285714,2.811428571,1.66,1.031857143,1.175857143
3.404285714,2.811428571,1.66,1.031857143,1.175857143,0.639428571
2.811428571,1.66,1.031857143,1.175857143,0.639428571,0.633571429
1.66,1.031857143,1.175857143,0.639428571,0.633571429,0.574857143
1.031857143,1.175857143,0.639428571,0.633571429,0.574857143,0.470142857
1.175857143,0.639428571,0.633571429,0.574857143,0.470142857,0.225571429
0.639428571,0.633571429,0.574857143,0.470142857,0.225571429,0.137571429
0.633571429,0.574857143,0.470142857,0.225571429,0.137571429,0.078714286
0.574857143,0.470142857,0.225571429,0.137571429,0.078714286,0.062571429
0.470142857,0.225571429,0.137571429,0.078714286,0.062571429,3.184285714
0.225571429,0.137571429,0.078714286,0.062571429,3.184285714,0.603714286
0.137571429,0.078714286,0.062571429,3.184285714,0.603714286,0.226
0.078714286,0.062571429,3.184285714,0.603714286,0.226,0.198714286
0.062571429,3.184285714,0.603714286,0.226,0.198714286,0.167
3.184285714,0.603714286,0.226,0.198714286,0.167,0.125428571
0.603714286,0.226,0.198714286,0.167,0.125428571,0.084
0.226,0.198714286,0.167,0.125428571,0.084,0.042857143
0.198714286,0.167,0.125428571,0.084,0.042857143,0.032142857
0.167,0.125428571,0.084,0.042857143,0.032142857,0.035142857
0.125428571,0.084,0.042857143,0.032142857,0.035142857,0.033428571
0.084,0.042857143,0.032142857,0.035142857,0.033428571,0.006571429
0.042857143,0.032142857,0.035142857,0.033428571,0.006571429,0.012571429
0.032142857,0.035142857,0.033428571,0.006571429,0.012571429,0.035142857
0.035142857,0.033428571,0.006571429,0.012571429,0.035142857,0.050857143
0.033428571,0.006571429,0.012571429,0.035142857,0.050857143,0.071285714
0.006571429,0.012571429,0.035142857,0.050857143,0.071285714,0.016428571
0.012571429,0.035142857,0.050857143,0.071285714,0.016428571,0.019428571
0.035142857,0.050857143,0.071285714,0.016428571,0.019428571,0.036
0.050857143,0.071285714,0.016428571,0.019428571,0.036,0.167714286
0.071285714,0.016428571,0.019428571,0.036,0.167714286,0.142142857
0.016428571,0.019428571,0.036,0.167714286,0.142142857,0.182285714
0.019428571,0.036,0.167714286,0.142142857,0.182285714,0.234
0.036,0.167714286,0.142142857,0.182285714,0.234,0.170285714
0.167714286,0.142142857,0.182285714,0.234,0.170285714,0.192428571
0.142142857,0.182285714,0.234,0.170285714,0.192428571,0.277285714
0.182285714,0.234,0.170285714,0.192428571,0.277285714,0.256857143
0.234,0.170285714,0.192428571,0.277285714,0.256857143,0.251
0.170285714,0.192428571,0.277285714,0.256857143,0.251,0.329857143
0.192428571,0.277285714,0.256857143,0.251,0.329857143,0.389857143
0.277285714,0.256857143,0.251,0.329857143,0.389857143,0.434571429
0.256857143,0.251,0.329857143,0.389857143,0.434571429,0.402428571
0.251,0.329857143,0.389857143,0.434571429,0.402428571,0.584714286
0.329857143,0.389857143,0.434571429,0.402428571,0.584714286,0.794
0.389857143,0.434571429,0.402428571,0.584714286,0.794,1.021571429
0.434571429,0.402428571,0.584714286,0.794,1.021571429,3.002857143
0.402428571,0.584714286,0.794,1.021571429,3.002857143,2.16
0.584714286,0.794,1.021571429,3.002857143,2.16,1.695714286
0.794,1.021571429,3.002857143,2.16,1.695714286,1.862857143
1.021571429,3.002857143,2.16,1.695714286,1.862857143,1.605714286
3.002857143,2.16,1.695714286,1.862857143,1.605714286,1.692857143
2.16,1.695714286,1.862857143,1.605714286,1.692857143,1.375714286
1.695714286,1.862857143,1.605714286,1.692857143,1.375714286,1.106142857
1.862857143,1.605714286,1.692857143,1.375714286,1.106142857,0.712142857
1.605714286,1.692857143,1.375714286,1.106142857,0.712142857,0.417571429
1.692857143,1.375714286,1.106142857,0.712142857,0.417571429,0.466
1.375714286,1.106142857,0.712142857,0.417571429,0.466,0.505857143
1.106142857,0.712142857,0.417571429,0.466,0.505857143,0.172571429
0.712142857,0.417571429,0.466,0.505857143,0.172571429,0.112714286
0.417571429,0.466,0.505857143,0.172571429,0.112714286,0.102428571
0.466,0.505857143,0.172571429,0.112714286,0.102428571,0.074142857
0.505857143,0.172571429,0.112714286,0.102428571,0.074142857,0.062285714
0.172571429,0.112714286,0.102428571,0.074142857,0.062285714,0.057285714
0.112714286,0.102428571,0.074142857,0.062285714,0.057285714,0.032142857
0.102428571,0.074142857,0.062285714,0.057285714,0.032142857,0.026142857
0.074142857,0.062285714,0.057285714,0.032142857,0.026142857,0.018571429
0.062285714,0.057285714,0.032142857,0.026142857,0.018571429,0.013
0.057285714,0.032142857,0.026142857,0.018571429,0.013,3.213714286
0.032142857,0.026142857,0.018571429,0.013,3.213714286,0.020142857
0.026142857,0.018571429,0.013,3.213714286,0.020142857,0.002571429
0.018571429,0.013,3.213714286,0.020142857,0.002571429,0.017285714
0.013,3.213714286,0.020142857,0.002571429,0.017285714,0.003428571
3.213714286,0.020142857,0.002571429,0.017285714,0.003428571,0.007571429
0.020142857,0.002571429,0.017285714,0.003428571,0.007571429,0.001714286
0.002571429,0.017285714,0.003428571,0.007571429,0.001714286,0.001
0.017285714,0.003428571,0.007571429,0.001714286,0.001,0.001
0.003428571,0.007571429,0.001714286,0.001,0.001,0.015142857
0.007571429,0.001714286,0.001,0.001,0.015142857,0.001
0.001714286,0.001,0.001,0.015142857,0.001,0.001
0.001,0.001,0.015142857,0.001,0.001,0.057571429
0.001,0.015142857,0.001,0.001,0.057571429,0.1
0.015142857,0.001,0.001,0.057571429,0.1,0.1
0.001,0.001,0.057571429,0.1,0.1,0.114285714
0.001,0.057571429,0.1,0.1,0.114285714,0.185714286
0.057571429,0.1,0.1,0.114285714,0.185714286,0.2
0.1,0.1,0.114285714,0.185714286,0.2,0.2
0.1,0.114285714,0.185714286,0.2,0.2,0.242857143
0.114285714,0.185714286,0.2,0.2,0.242857143,0.2
0.185714286,0.2,0.2,0.242857143,0.2,0.171428571
0.2,0.2,0.242857143,0.2,0.171428571,0.214285714
0.2,0.242857143,0.2,0.171428571,0.214285714,0.285714286
0.242857143,0.2,0.171428571,0.214285714,0.285714286,0.3
0.2,0.171428571,0.214285714,0.285714286,0.3,0.485714286
0.171428571,0.214285714,0.285714286,0.3,0.485714286,0.957142857
0.214285714,0.285714286,0.3,0.485714286,0.957142857,0.614285714
0.285714286,0.3,0.485714286,0.957142857,0.614285714,0.542857143
0.3,0.485714286,0.957142857,0.614285714,0.542857143,0.542857143
0.485714286,0.957142857,0.614285714,0.542857143,0.542857143,0.5
0.957142857,0.614285714,0.542857143,0.542857143,0.5,0.5
0.614285714,0.542857143,0.542857143,0.5,0.5,0.585714286
0.542857143,0.542857143,0.5,0.5,0.585714286,0.7
0.542857143,0.5,0.5,0.585714286,0.7,0.757142857
0.5,0.5,0.585714286,0.7,0.757142857,0.814285714
0.5,0.585714286,0.7,0.757142857,0.814285714,0.671428571
0.585714286,0.7,0.757142857,0.814285714,0.671428571,0.514285714
0.7,0.757142857,0.814285714,0.671428571,0.514285714,0.342857143
0.757142857,0.814285714,0.671428571,0.514285714,0.342857143,0.214285714
0.814285714,0.671428571,0.514285714,0.342857143,0.214285714,0.1
0.671428571,0.514285714,0.342857143,0.214285714,0.1,0.615
0.514285714,0.342857143,0.214285714,0.1,0.615,0.001
0.342857143,0.214285714,0.1,0.615,0.001,0.001
0.214285714,0.1,0.615,0.001,0.001,0.001
0.1,0.615,0.001,0.001,0.001,0.001
0.615,0.001,0.001,0.001,0.001,0.029428571
0.001,0.001,0.001,0.001,0.029428571,0.001
0.001,0.001,0.001,0.029428571,0.001,0.001
0.001,0.001,0.029428571,0.001,0.001,0.001
0.001,0.029428571,0.001,0.001,0.001,0.001
0.029428571,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.005142857
0.001,0.001,0.001,0.001,0.005142857,0.010142857
0.001,0.001,0.001,0.005142857,0.010142857,0.014714286
0.001,0.001,0.005142857,0.010142857,0.014714286,0.027142857
0.001,0.005142857,0.010142857,0.014714286,0.027142857,0.066857143
0.005142857,0.010142857,0.014714286,0.027142857,0.066857143,0.162857143
0.010142857,0.014714286,0.027142857,0.066857143,0.162857143,0.415285714
0.014714286,0.027142857,0.066857143,0.162857143,0.415285714,0.345
0.027142857,0.066857143,0.162857143,0.415285714,0.345,0.252571429
0.066857143,0.162857143,0.415285714,0.345,0.252571429,0.224714286
0.162857143,0.415285714,0.345,0.252571429,0.224714286,0.194857143
0.415285714,0.345,0.252571429,0.224714286,0.194857143,0.222571429
0.345,0.252571429,0.224714286,0.194857143,0.222571429,0.243285714
0.252571429,0.224714286,0.194857143,0.222571429,0.243285714,0.227142857
0.224714286,0.194857143,0.222571429,0.243285714,0.227142857,0.149285714
0.194857143,0.222571429,0.243285714,0.227142857,0.149285714,0.243714286
0.222571429,0.243285714,0.227142857,0.149285714,0.243714286,0.234857143
0.243285714,0.227142857,0.149285714,0.243714286,0.234857143,0.275857143
0.227142857,0.149285714,0.243714286,0.234857143,0.275857143,0.293
0.149285714,0.243714286,0.234857143,0.275857143,0.293,0.325428571
0.243714286,0.234857143,0.275857143,0.293,0.325428571,0.404
0.234857143,0.275857143,0.293,0.325428571,0.404,0.419714286
0.275857143,0.293,0.325428571,0.404,0.419714286,0.428285714
0.293,0.325428571,0.404,0.419714286,0.428285714,0.453428571
0.325428571,0.404,0.419714286,0.428285714,0.453428571,0.628571429
0.404,0.419714286,0.428285714,0.453428571,0.628571429,0.567285714
0.419714286,0.428285714,0.453428571,0.628571429,0.567285714,1.193714286
0.428285714,0.453428571,0.628571429,0.567285714,1.193714286,2.162857143
0.453428571,0.628571429,0.567285714,1.193714286,2.162857143,4.814285714
0.628571429,0.567285714,1.193714286,2.162857143,4.814285714,10.17285714
0.567285714,1.193714286,2.162857143,4.814285714,10.17285714,3.048571429
1.193714286,2.162857143,4.814285714,10.17285714,3.048571429,5.305714286
2.162857143,4.814285714,10.17285714,3.048571429,5.305714286,3.224285714
4.814285714,10.17285714,3.048571429,5.305714286,3.224285714,1.595714286
10.17285714,3.048571429,5.305714286,3.224285714,1.595714286,1.476142857
3.048571429,5.305714286,3.224285714,1.595714286,1.476142857,0.588285714
5.305714286,3.224285714,1.595714286,1.476142857,0.588285714,0.436142857
3.224285714,1.595714286,1.476142857,0.588285714,0.436142857,0.368714286
1.595714286,1.476142857,0.588285714,0.436142857,0.368714286,0.305285714
1.476142857,0.588285714,0.436142857,0.368714286,0.305285714,0.065142857
0.588285714,0.436142857,0.368714286,0.305285714,0.065142857,0.001
0.436142857,0.368714286,0.305285714,0.065142857,0.001,0.001
0.368714286,0.305285714,0.065142857,0.001,0.001,0.013571429
0.305285714,0.065142857,0.001,0.001,0.013571429,0.001
0.065142857,0.001,0.001,0.013571429,0.001,0.013285714
0.001,0.001,0.013571429,0.001,0.013285714,0.001
0.001,0.013571429,0.001,0.013285714,0.001,0.008714286
0.013571429,0.001,0.013285714,0.001,0.008714286,0.001
0.001,0.013285714,0.001,0.008714286,0.001,0.127
0.013285714,0.001,0.008714286,0.001,0.127,0.001
0.001,0.008714286,0.001,0.127,0.001,0.004
0.008714286,0.001,0.127,0.001,0.004,0.001
0.001,0.127,0.001,0.004,0.001,0.02
0.127,0.001,0.004,0.001,0.02,0.043571429
0.001,0.004,0.001,0.02,0.043571429,0.077714286
0.004,0.001,0.02,0.043571429,0.077714286,0.166142857
0.001,0.02,0.043571429,0.077714286,0.166142857,0.190428571
0.02,0.043571429,0.077714286,0.166142857,0.190428571,0.241
0.043571429,0.077714286,0.166142857,0.190428571,0.241,0.241
0.077714286,0.166142857,0.190428571,0.241,0.241,0.241
0.166142857,0.190428571,0.241,0.241,0.241,0.297285714
0.190428571,0.241,0.241,0.241,0.297285714,0.438714286
0.241,0.241,0.241,0.297285714,0.438714286,0.411142857
0.241,0.241,0.297285714,0.438714286,0.411142857,0.522428571
0.241,0.297285714,0.438714286,0.411142857,0.522428571,0.510571429
0.297285714,0.438714286,0.411142857,0.522428571,0.510571429,0.364428571
0.438714286,0.411142857,0.522428571,0.510571429,0.364428571,0.365285714
0.411142857,0.522428571,0.510571429,0.364428571,0.365285714,0.291
0.522428571,0.510571429,0.364428571,0.365285714,0.291,0.001
0.510571429,0.364428571,0.365285714,0.291,0.001,0.387142857
0.364428571,0.365285714,0.291,0.001,0.387142857,0.902
0.365285714,0.291,0.001,0.387142857,0.902,0.710428571
0.291,0.001,0.387142857,0.902,0.710428571,0.670857143
0.001,0.387142857,0.902,0.710428571,0.670857143,0.748285714
0.387142857,0.902,0.710428571,0.670857143,0.748285714,0.959857143
0.902,0.710428571,0.670857143,0.748285714,0.959857143,1.041857143
0.710428571,0.670857143,0.748285714,0.959857143,1.041857143,1.126142857
0.670857143,0.748285714,0.959857143,1.041857143,1.126142857,1.221428571
0.748285714,0.959857143,1.041857143,1.126142857,1.221428571,1.185714286
0.959857143,1.041857143,1.126142857,1.221428571,1.185714286,1.198571429
1.041857143,1.126142857,1.221428571,1.185714286,1.198571429,0.919857143
1.126142857,1.221428571,1.185714286,1.198571429,0.919857143,0.497857143
1.221428571,1.185714286,1.198571429,0.919857143,0.497857143,0.316571429
1.185714286,1.198571429,0.919857143,0.497857143,0.316571429,0.252
1.198571429,0.919857143,0.497857143,0.316571429,0.252,0.103
0.919857143,0.497857143,0.316571429,0.252,0.103,0.1
0.497857143,0.316571429,0.252,0.103,0.1,0.047428571
0.316571429,0.252,0.103,0.1,0.047428571,0.036
0.252,0.103,0.1,0.047428571,0.036,0.017
0.103,0.1,0.047428571,0.036,0.017,0.012428571
0.1,0.047428571,0.036,0.017,0.012428571,0.012142857
0.047428571,0.036,0.017,0.012428571,0.012142857,0.018857143
0.036,0.017,0.012428571,0.012142857,0.018857143,0.026428571
0.017,0.012428571,0.012142857,0.018857143,0.026428571,0.029428571
0.012428571,0.012142857,0.018857143,0.026428571,0.029428571,0.005857143
0.012142857,0.018857143,0.026428571,0.029428571,0.005857143,0.008714286
0.018857143,0.026428571,0.029428571,0.005857143,0.008714286,0.032571429
0.026428571,0.029428571,0.005857143,0.008714286,0.032571429,0.019285714
0.029428571,0.005857143,0.008714286,0.032571429,0.019285714,0.007857143
0.005857143,0.008714286,0.032571429,0.019285714,0.007857143,0.016571429
0.008714286,0.032571429,0.019285714,0.007857143,0.016571429,0.004142857
0.032571429,0.019285714,0.007857143,0.016571429,0.004142857,0.936571429
0.019285714,0.007857143,0.016571429,0.004142857,0.936571429,0.014857143
0.007857143,0.016571429,0.004142857,0.936571429,0.014857143,0.024857143
0.016571429,0.004142857,0.936571429,0.014857143,0.024857143,0.047428571
0.004142857,0.936571429,0.014857143,0.024857143,0.047428571,0.008571429
0.936571429,0.014857143,0.024857143,0.047428571,0.008571429,0.012
0.014857143,0.024857143,0.047428571,0.008571429,0.012,0.025285714
0.024857143,0.047428571,0.008571429,0.012,0.025285714,0.038714286
0.047428571,0.008571429,0.012,0.025285714,0.038714286,0.073285714
0.008571429,0.012,0.025285714,0.038714286,0.073285714,0.098428571
0.012,0.025285714,0.038714286,0.073285714,0.098428571,0.103285714
0.025285714,0.038714286,0.073285714,0.098428571,0.103285714,0.142571429
0.038714286,0.073285714,0.098428571,0.103285714,0.142571429,0.147142857
0.073285714,0.098428571,0.103285714,0.142571429,0.147142857,0.215285714
0.098428571,0.103285714,0.142571429,0.147142857,0.215285714,0.199285714
0.103285714,0.142571429,0.147142857,0.215285714,0.199285714,0.158714286
0.142571429,0.147142857,0.215285714,0.199285714,0.158714286,0.222
0.147142857,0.215285714,0.199285714,0.158714286,0.222,0.242428571
0.215285714,0.199285714,0.158714286,0.222,0.242428571,0.165
0.199285714,0.158714286,0.222,0.242428571,0.165,0.188571429
0.158714286,0.222,0.242428571,0.165,0.188571429,0.195857143
0.222,0.242428571,0.165,0.188571429,0.195857143,0.280571429
0.242428571,0.165,0.188571429,0.195857143,0.280571429,0.296
0.165,0.188571429,0.195857143,0.280571429,0.296,0.308
0.188571429,0.195857143,0.280571429,0.296,0.308,0.585714286
0.195857143,0.280571429,0.296,0.308,0.585714286,0.508285714
0.280571429,0.296,0.308,0.585714286,0.508285714,0.385571429
0.296,0.308,0.585714286,0.508285714,0.385571429,0.27
0.308,0.585714286,0.508285714,0.385571429,0.27,0.333
0.585714286,0.508285714,0.385571429,0.27,0.333,0.453285714
0.508285714,0.385571429,0.27,0.333,0.453285714,0.408857143
0.385571429,0.27,0.333,0.453285714,0.408857143,1.595571429
0.27,0.333,0.453285714,0.408857143,1.595571429,2.067142857
0.333,0.453285714,0.408857143,1.595571429,2.067142857,1.927142857
0.453285714,0.408857143,1.595571429,2.067142857,1.927142857,1.602857143
0.408857143,1.595571429,2.067142857,1.927142857,1.602857143,4.677142857
1.595571429,2.067142857,1.927142857,1.602857143,4.677142857,2.248571429
2.067142857,1.927142857,1.602857143,4.677142857,2.248571429,0.928714286
1.927142857,1.602857143,4.677142857,2.248571429,0.928714286,0.552
1.602857143,4.677142857,2.248571429,0.928714286,0.552,0.309285714
4.677142857,2.248571429,0.928714286,0.552,0.309285714,0.260285714
2.248571429,0.928714286,0.552,0.309285714,0.260285714,0.397285714
0.928714286,0.552,0.309285714,0.260285714,0.397285714,0.422857143
